taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Embarrassment_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Love_f1,Nervousness_f1,Nostalgia_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
ekman_basic_emotions,25,0.6185117133670188,0.41434188889658685,0.44761551465044414,0.6951443955909257,0.30735930735930733,0.20253164556962025,0.7385398981324278,0.30357142857142855,0.37767220902612825,0.6692111959287532,0.3015075376884422,0.13533430653520484,0.007745199738299245,0.4433037913206688,0.32267682697502764,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,26,0.619200734956362,0.41220329028934444,0.44934608468136067,0.6951443955909257,0.3063457330415755,0.23076923076923078,0.7457722660653889,0.3141592920353982,0.3934040047114252,0.6619627966645285,0.23300970873786409,0.13066679164341424,-0.006647080172371947,0.45298215614518167,0.3238533808896539,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,27,0.6217271474506201,0.4214350608801064,0.4529968094493579,0.6951443955909257,0.3201754385964912,0.2191780821917808,0.7433578292820803,0.33766233766233766,0.3847980997624703,0.6660274848194311,0.27884615384615385,0.13525084629378367,0.001570643635439157,0.4521363108328793,0.3309447755568997,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,28,0.61805236564079,0.4160437337980058,0.4475325428283077,0.6951443955909257,0.304635761589404,0.21176470588235294,0.7440933674921719,0.3090128755364807,0.3864734299516908,0.660759493670886,0.2955665024630542,0.13442438680611474,-0.0013259043921466662,0.44826409189217287,0.3253549923301843,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,29,0.6208084519981626,0.41703658790730264,0.44854395404703745,0.6951443955909257,0.32142857142857145,0.23376623376623376,0.7396950875211745,0.32054176072234764,0.3724304715840387,0.6687677277024897,0.26262626262626265,0.13736233627165603,0.00406102464174024,0.44629534580209346,0.3242082549779785,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,30,0.6175930179145613,0.4187885504004524,0.4474143079864648,0.6951443955909257,0.29515418502202645,0.24,0.7325219360317011,0.350210970464135,0.40669856459330145,0.6653883029721956,0.24154589371980675,0.13632109566067788,-0.003909762529354474,0.44956637275715555,0.3270514693835786,,,,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,31,0.6235645383555352,0.4256311753464971,0.45688940017305435,0.6951443955909257,0.3404255319148936,0.22950819672131148,0.7383390216154722,0.3446808510638298,0.39631336405529954,0.6724193032917866,0.25773195876288657,0.13302154646112485,0.0031712610814438186,0.45516157528106804,0.33750507603849195,,,,,,,,,,,,,,,,,,,,,,,,,
go_emotions,0,0.3952205882352941,0.15934247496838347,0.2806648686688153,0.6199911210977498,0.11023622047244094,0.0,,0.18181818181818182,0.07142857142857142,0.261758691206544,0.04597701149425287,0.026301780861513746,-0.0015500709609521611,0.28177816348112494,0.13663442275223853,0.39863325740318906,0.375,0.10810810810810811,0.23837209302325582,0.6720333929636255,0.0,0.3185840707964602,0.0,0.09876543209876543,0.1990521327014218,0.06896551724137931,0.1863799283154122,0.16176470588235295,0.1811320754716981,0.2596685082872928,0.11042944785276074,0.022727272727272728,0.0,0.05555555555555555,0.21524663677130046,0.0,0.12087912087912088,0.15841584158415842,,
go_emotions,1,0.42853860294117646,0.15708276045170694,0.3013011285177693,0.6199911210977498,0.08163265306122448,0.0,,0.13432835820895522,0.10526315789473684,0.21092278719397364,0.02631578947368421,0.02734563662810635,-0.0012755364116551148,0.3021912090390131,0.1333846109257577,0.4392819429778247,0.431924882629108,0.06315789473684211,0.23052959501557632,0.719183904788892,0.0,0.3153153153153153,0.0,0.027777777777777776,0.23036649214659685,0.09090909090909091,0.25806451612903225,0.13168724279835392,0.13284132841328414,0.2506811989100817,0.16993464052287582,0.07792207792207792,0.0,0.05263157894736842,0.16593886462882096,0.0,0.14563106796116504,0.06315789473684211,,
go_emotions,2,0.4469209558823529,0.15631997293043257,0.31221507997531156,0.6199911210977498,0.07228915662650602,0.0,,0.11666666666666667,0.0967741935483871,0.25493716337522443,0.0,0.03065010503627059,0.0013852721427047674,0.31126098900979277,0.12964345335681315,0.44232804232804235,0.45544554455445546,0.14285714285714285,0.23529411764705882,0.7390946502057614,0.0,0.29523809523809524,0.0,0.07317073170731707,0.23952095808383234,0.0,0.22388059701492538,0.12017167381974249,0.14869888475836432,0.2695417789757412,0.13953488372093023,0.09090909090909091,0.0,0.027777777777777776,0.1262135922330097,0.0,0.12037037037037036,0.10256410256410256,,
