layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
12,go_emotions,0.03580900266694003,0.01702404393599335,-7.4209363125118e-05,0.03208863236042517,0.033679631733121135,0.9999748660663631
13,ekman_basic_emotions,-0.002022062554676041,0.011365790203668366,0.0048082722151167046,-0.0030212422209447078,,0.9999792353793435
13,plutchik_wheel,0.037349731842806815,0.021299331339965075,-0.0020812653821013698,0.035968359009103126,,0.9999792353793435
13,go_emotions,0.02799884544627299,0.019121440468245373,0.001431261400174719,0.024552055350597218,0.027907004738289953,0.9999792353793435
14,ekman_basic_emotions,0.018713101345695236,0.010514668472292436,0.00031034706114084097,0.014545332992595732,,0.9999859992093056
14,plutchik_wheel,0.069671225478212,0.02042724170432384,0.004983257324289394,0.06571231763714099,,0.9999859992093056
14,go_emotions,0.054722956923754784,0.015196411838594517,0.005349590605835326,0.04761458975351073,0.048858672343950776,0.9999859992093056
15,ekman_basic_emotions,0.02334826245962247,0.011662385588577207,0.002297147104936159,0.01816996698274241,,0.9999837185863796
15,plutchik_wheel,0.07067105840360291,0.021712065987784038,-0.002094492472952435,0.06662463577427279,,0.9999837185863796
15,go_emotions,0.05981647545820915,0.014305748027392552,0.00012429536712772727,0.05104824615115989,0.05346394611296387,0.9999837185863796
16,ekman_basic_emotions,0.02449817388148141,0.013669894365084383,-0.0010633453483606466,0.01926099826136365,,0.9999891553777027
16,plutchik_wheel,0.06656284455155558,0.024991918660870027,0.0011648573244086805,0.06192499402185972,,0.9999891553777027
16,go_emotions,0.05326223415278193,0.01857518486723748,-0.0012924023083684998,0.04463966005775009,0.04718301739148965,0.9999891553777027
17,ekman_basic_emotions,0.0319141943521456,0.012791160397088702,5.3614194622183846e-05,0.02620638680638083,,0.9999868459271792
17,plutchik_wheel,0.0758573777546578,0.02025092140213933,0.002922739757771077,0.07146443972422362,,0.9999868459271792
17,go_emotions,0.06607222656595829,0.016578601699749746,-0.00517990780135777,0.0569136002932093,0.05817560029371669,0.9999868459271792
18,ekman_basic_emotions,0.04147856530281697,0.013965848892855315,0.0027190920883451166,0.03555196499034895,,0.9999884778799069
18,plutchik_wheel,0.09021370471315716,0.02017894923470666,0.00168957851497579,0.0847622186708785,,0.9999884778799069
18,go_emotions,0.0695298268770274,0.02011155820820965,-0.0025225634517376523,0.05962430896627346,0.058973149983958084,0.9999884778799069
19,ekman_basic_emotions,0.028118875404954783,0.011574847627774151,0.002109431092740392,0.023361316561049752,,0.9999930238338566
19,plutchik_wheel,0.07893386818891805,0.01769679557811564,9.066659662837693e-05,0.07497910524655603,,0.9999930238338566
19,go_emotions,0.06970833953338165,0.01697561498225914,-0.004489954058259044,0.06021623146229144,0.06178180457514928,0.9999930238338566
20,ekman_basic_emotions,0.030393535938532282,0.012166326538432241,-0.0007223167061842946,0.02529132505994579,,0.9999940997642208
20,plutchik_wheel,0.07004884379937902,0.02418437460560794,0.002219897911421015,0.0662904171511783,,0.9999940997642208
20,go_emotions,0.07303577517888832,0.01855430842717968,-0.0008379392970475029,0.0620449508590078,0.06325169807862092,0.9999940997642208
21,ekman_basic_emotions,0.02551191234174428,0.013392887851577003,0.0009025584568425209,0.020861811116596893,,0.9999939518722246
21,plutchik_wheel,0.07365236724103233,0.023168647764812624,-0.0018823485668828363,0.06981583799532463,,0.9999939518722246
21,go_emotions,0.06828361976998465,0.019033919408919627,0.0008196883670126408,0.05814298552111166,0.05998219939311131,0.9999939518722246
22,ekman_basic_emotions,0.030365416373955293,0.012949257291902161,-0.0016982238724957983,0.02463795821137154,,0.9999935035860679
22,plutchik_wheel,0.06664483383007137,0.020736833712322485,-0.0021255041586419224,0.0629949558726613,,0.9999935035860679
