layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
24,ekman_basic_emotions,0.09546754668770996,0.01987274991261111,0.00028769701912760576,0.09181781327633756,,0.9999924917703461
24,plutchik_wheel,0.09477167301227199,0.01748290984756111,-0.001347307420344054,0.09208807202562957,,0.9999924917703461
24,go_emotions,0.12890688866721933,0.016051979429699735,0.00038659499854798066,0.11188312899387476,0.09263939720844067,0.9999924917703461
25,ekman_basic_emotions,0.11916857895049977,0.02395561484823759,-0.0011495878523142898,0.11458246517367965,,0.9999907251875533
25,plutchik_wheel,0.10091755733817792,0.0169653452874851,-0.000814066305906937,0.09833991768231916,,0.9999907251875533
25,go_emotions,0.13284559793600342,0.0129014166014591,-0.003184610257565318,0.11569752209755048,0.09245647592344193,0.9999907251875533
26,ekman_basic_emotions,0.1064964011048332,0.017784505798209716,-0.000742365777999624,0.10229213679425433,,0.9999915613568646
26,plutchik_wheel,0.0966302220727281,0.02004086232634415,-0.0036675546417486216,0.09384289567311162,,0.9999915613568646
26,go_emotions,0.12890524937188716,0.012401606504545753,-0.0012214957234449294,0.11205206767257295,0.09326189254677494,0.9999915613568646
27,ekman_basic_emotions,0.09859868317210883,0.01981843181267002,0.002555635872210903,0.09486695373106603,,0.9999916195504011
27,plutchik_wheel,0.08125887198878383,0.016790169018266375,0.0023599476886694403,0.0789371194050346,,0.9999916195504011
27,go_emotions,0.11701514478996619,0.012242500422013807,0.0009978314745150367,0.10167648625095438,0.08466660599723339,0.9999916195504011
28,ekman_basic_emotions,0.09714244954770251,0.018067501886355225,0.00011488440968015369,0.0939689915175234,,0.9999921833245989
