taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
go_emotions,28,0.4218455743879473,0.19398478548022494,0.2940984205463572,0.6113648400716499,,,,0.16666666666666666,0.545314307751639,0.3333333333333333,,0.04213957773990423,0.003787319808727998,0.2914147817129669,0.15852540120828681,0.384,0.24,0.0,0.23076923076923078,0.5197278911564626,0.1276595744680851,0.27241379310344827,0.0,0.0,0.14084507042253522,0.3886255924170616,0.3074380165289256,0.0,0.2535211267605634,0.0,0.1741424802110818,0.0,0.0,0.08771929824561403,0.2894736842105263,,
go_emotions,29,0.4402071563088512,0.21378894775159096,0.31265226796943923,0.6113648400716499,,,,0.10909090909090909,0.5705521472392638,0.14285714285714285,,0.042249117901375595,0.0008535741390966011,0.3120650644991146,0.1791069400785486,0.41414141414141414,0.16666666666666666,0.0,0.229126213592233,0.5442477876106194,0.13636363636363635,0.2727272727272727,0.0,0.0,0.15151515151515152,0.391705069124424,0.3177570093457944,0.6666666666666666,0.23880597014925373,0.0,0.1318051575931232,0.0,0.0,0.1553398058252427,0.2777777777777778,,
go_emotions,30,0.4458568738229755,0.23120472277833262,0.3191218305966805,0.6113648400716499,,,,0.2413793103448276,0.5742649866361207,0.0,,0.040158787019375614,0.0007300254167580622,0.3186244090969627,0.19903910477619124,0.41754385964912283,0.16,0.0,0.26591760299625467,0.5345132743362832,0.1,0.28970331588132636,0.0,0.0,0.15384615384615385,0.3922518159806295,0.33175355450236965,1.0,0.1643835616438356,0.0,0.19726027397260273,0.0,0.0,0.1568627450980392,0.3380281690140845,,
go_emotions,31,0.4409133709981168,0.27380644785505676,0.3166487623669101,0.6113648400716499,,,,0.26229508196721313,0.5604606525911708,0.2857142857142857,,0.03957109004290396,-0.003836841473623649,0.31926065133260473,0.24388620061698943,0.4072249589490969,0.3225806451612903,0.0,0.228,0.5253164556962026,0.08333333333333333,0.27491408934707906,0.2,0.0,0.2,0.38613861386138615,0.3911671924290221,1.0,0.24242424242424243,0.08333333333333333,0.19270833333333334,0.07692307692307693,0.0,0.20168067226890757,0.37333333333333335,,
go_emotions,32,0.4571563088512241,0.23447346229658042,0.3319479803571592,0.6113648400716499,,,,0.2692307692307692,0.5787490580256217,0.25,,0.0417697978280335,0.0035354798104517194,0.3295777159072725,0.20110372646547392,0.4317032040472175,0.3125,0.0,0.28790786948176583,0.5455357142857142,0.14285714285714285,0.30550621669627,0.2222222222222222,0.0,0.2535211267605634,0.3484848484848485,0.3579277864992151,0.0,0.2608695652173913,0.18181818181818182,0.1924198250728863,0.0,0.0,0.1553398058252427,0.2962962962962963,,
go_emotions,33,0.4437382297551789,0.24773588586900908,0.31493961827186706,0.6113648400716499,,,,0.21052631578947367,0.5639468690702087,0.15384615384615385,,0.0415901450586439,0.0001050710246280428,0.3148676307118201,0.21509142434994993,0.39593908629441626,0.2,0.0,0.24609375,0.5246478873239436,0.17777777777777778,0.300187617260788,0.18181818181818182,0.0,0.18461538461538463,0.4418052256532066,0.3275039745627981,0.6666666666666666,0.23333333333333334,0.09090909090909091,0.209366391184573,0.0625,0.0,0.1320754716981132,0.39436619718309857,,
go_emotions,34,0.4503295668549906,0.2266756996157278,0.3238075214465212,0.6113648400716499,,,,0.2903225806451613,0.5764258555133079,0.3076923076923077,,0.039986465008519156,0.0037790234366310896,0.32124248087395424,0.19446521096066144,0.4166666666666667,0.25,0.0,0.2697495183044316,0.534452296819788,0.11764705882352941,0.29158878504672897,0.2222222222222222,0.0,0.1643835616438356,0.3694581280788177,0.35093167701863354,0.0,0.19047619047619047,0.10526315789473684,0.1834319526627219,0.0,0.0,0.21568627450980393,0.35714285714285715,,
go_emotions,35,0.4489171374764595,0.23083554847976354,0.32217353741650123,0.6113648400716499,,,,0.32142857142857145,0.5663650075414781,0.2857142857142857,,0.04043063096721107,0.0006812689854498516,0.3217114404576996,0.19842746512893977,0.4433497536945813,0.26666666666666666,0.0,0.2796116504854369,0.5292802860974519,0.14814814814814814,0.2733812949640288,0.2,0.0,0.2318840579710145,0.3826530612244898,0.34516129032258064,0.0,0.18461538461538463,0.08333333333333333,0.2215909090909091,0.0,0.0,0.1782178217821782,0.367816091954023,,
go_emotions,36,0.4569209039548023,0.25329697623499453,0.3337412870062397,0.6113648400716499,,,,0.2641509433962264,0.5787658106554235,0.14285714285714285,,0.04008795324935205,-0.004160680985079618,0.3365018909721083,0.22211308182595071,0.43812709030100333,0.20689655172413793,0.0,0.2782258064516129,0.5483584738243124,0.37209302325581395,0.2970639032815199,0.2,0.0,0.15789473684210525,0.3942307692307692,0.34728682170542635,0.6666666666666666,0.22857142857142856,0.09090909090909091,0.19373219373219372,0.0,0.0,0.12,0.3,,
go_emotions,37,0.4531544256120527,0.2646692974802485,0.33068268927437433,0.6113648400716499,,,,0.20689655172413793,0.5845686050931205,0.15384615384615385,,0.04359016599610387,0.002088253341327803,0.32928206029569834,0.23115522616347753,0.4273789649415693,0.2222222222222222,0.0,0.3050847457627119,0.5358764759309719,0.19607843137254902,0.2641509433962264,0.2,0.0,0.14705882352941177,0.4077669902912621,0.3317683881064163,1.0,0.375,0.0,0.1876675603217158,0.0,0.0,0.20869565217391303,0.3333333333333333,,
go_emotions,38,0.4555084745762712,0.22920848054415513,0.3342289941688975,0.6113648400716499,,,,0.3548387096774194,0.566692367000771,0.23529411764705882,,0.041102158294644274,0.0007634641244895379,0.33372031353140263,0.19616930403657223,0.4645799011532125,0.25806451612903225,0.0,0.31746031746031744,0.5396683101748095,0.2127659574468085,0.2965641952983725,0.18181818181818182,0.0,0.23529411764705882,0.4056603773584906,0.34715821812596004,0.0,0.1724137931034483,0.0,0.20596205962059622,0.0,0.0,0.14814814814814814,0.32941176470588235,,
go_emotions,39,0.4613935969868173,0.27887309143684774,0.34042783540425864,0.6113648400716499,,,,0.3283582089552239,0.5791715060007743,0.25,,0.044884815059598904,0.009381023689210554,0.3341817788994059,0.2449843537895899,0.43278688524590164,0.27586206896551724,0.0,0.31020408163265306,0.5445719329214475,0.1509433962264151,0.32460732984293195,0.2222222222222222,0.0,0.2857142857142857,0.42280285035629456,0.3322784810126582,1.0,0.22950819672131148,0.0,0.2033898305084746,0.0,0.0,0.19607843137254902,0.32558139534883723,,
go_emotions,40,0.4668079096045198,0.26846455568763616,0.34811475956105215,0.6113648400716499,,,,0.2857142857142857,0.5799769850402762,0.3333333333333333,,0.037718234644741104,-0.004318919129425824,0.35091809183080835,0.23979080696567834,0.4557823129251701,0.2631578947368421,0.0,0.32222222222222224,0.546028880866426,0.23255813953488372,0.3205828779599271,0.2222222222222222,0.0,0.1791044776119403,0.44019138755980863,0.38109756097560976,0.6666666666666666,0.23880597014925373,0.0,0.19428571428571428,0.0,0.0,0.19834710743801653,0.3146067415730337,,
