layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
28,go_emotions,0.10501375356484077,0.017218725615701466,-0.0028930462648285343,0.09252480514710908,0.07502150836471333,0.9999922849163192
29,ekman_basic_emotions,0.07734049758070059,0.021446092561265034,-0.0012508338802515156,0.07528209336310938,,0.9999945466846114
29,plutchik_wheel,0.07324557849002745,0.019830165835410245,-0.0024300741050161862,0.07188672438777582,,0.9999945466846114
29,go_emotions,0.09504630917087299,0.01177103671329034,-0.0018820558686407623,0.08480378462569788,0.07103939484122847,0.9999945466846114
30,ekman_basic_emotions,0.07196159212857184,0.017724948439256816,-0.004236841407485194,0.0700225797958322,,0.9999945290881517
30,plutchik_wheel,0.07221891353553542,0.015070743103608725,0.0008106914602046216,0.07084078359475905,,0.9999945290881517
30,go_emotions,0.10304587386957607,0.01247963402687766,0.0010050248725476476,0.09150847748178643,0.07846157280959376,0.9999945290881517
31,ekman_basic_emotions,0.05840999296780239,0.021037967256020938,0.002510171749833236,0.05793337354547644,,0.9999964794554675
31,plutchik_wheel,0.057730176684817634,0.018715805294625208,1.8798644977473938e-05,0.05773819923320697,,0.9999964794554675
31,go_emotions,0.07187898293072217,0.016477557871522146,0.0008524789992551622,0.06654852227341554,0.05442525786371708,0.9999964794554675
