taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Embarrassment_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Love_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
go_emotions,7,0.20136921624173748,0.14859494852863683,0.16861607767268216,0.8516378721836366,0.11518324607329843,0.0,,0.17751479289940827,0.25416666666666665,0.27956989247311825,0.053475935828877004,0.008884297833176905,-0.0033207418646733814,0.17136775147079153,0.19830028328611898,0.13008130081300814,0.07058823529411765,0.11244979919678715,0.1592442645074224,0.11180124223602485,0.15625,0.06666666666666667,0.13861386138613863,0.2543640897755611,0.03389830508474576,0.36182019977802443,0.3009118541033435,0.112,0.11570247933884298,0.0,0.06956521739130435,0.056338028169014086,0.24056603773584906,0.138996138996139,0.07909604519774012,0.37349397590361444,,
go_emotions,8,0.21600566572237961,0.16389251958085088,0.18232732369898846,0.8516378721836366,0.16,0.0,,0.19298245614035087,0.2716049382716049,0.26573426573426573,0.05025125628140704,0.013457558909796639,-0.0009319054373813077,0.1830886078671758,0.20833333333333334,0.17424242424242425,0.0782122905027933,0.10526315789473684,0.15384615384615385,0.12121212121212122,0.15025906735751296,0.07092198581560284,0.17117117117117117,0.26109660574412535,0.0945945945945946,0.3558413719185423,0.3391812865497076,0.16393442622950818,0.1187214611872146,0.0,0.145748987854251,0.08333333333333333,0.23902439024390243,0.13168724279835392,0.07453416149068323,0.40725806451612906,,
go_emotions,9,0.2384324834749764,0.17327475765864817,0.2048085082047714,0.8516378721836366,0.1590909090909091,0.0,,0.26256983240223464,0.30425963488843816,0.3333333333333333,0.05649717514124294,0.016759180805244574,0.0013210219340227113,0.20375665327893322,0.23140495867768596,0.1532567049808429,0.05517241379310345,0.12195121951219512,0.19148936170212766,0.11612903225806452,0.20202020202020202,0.0425531914893617,0.182648401826484,0.30684931506849317,0.07194244604316546,0.3792372881355932,0.3588235294117647,0.10344827586206896,0.14545454545454545,0.0,0.11666666666666667,0.04716981132075472,0.24213075060532688,0.14655172413793102,0.07017543859649122,0.4508670520231214,,
go_emotions,10,0.25684608120868746,0.1858359580590803,0.22195884449957534,0.8516378721836366,0.14012738853503184,0.0,,0.2724795640326976,0.3187250996015936,0.35403726708074534,0.05517241379310345,0.01824701267657868,0.0017944136032081086,0.22056020713237195,0.233983286908078,0.2097902097902098,0.13432835820895522,0.10980392156862745,0.22564102564102564,0.09696969696969697,0.2324455205811138,0.05970149253731343,0.2,0.28019323671497587,0.1,0.4196242171189979,0.36148148148148146,0.08888888888888889,0.14285714285714285,0.0,0.10526315789473684,0.07017543859649122,0.26109660574412535,0.1641025641025641,0.09090909090909091,0.47560975609756095,,
go_emotions,11,0.2837582625118036,0.21526061447844944,0.24830438818271358,0.8516378721836366,0.18055555555555555,0.0,,0.3008356545961003,0.328,0.3870967741935484,0.07920792079207921,0.01807908067077157,0.0002256760741077864,0.24813471017584818,0.22096317280453256,0.23870967741935484,0.10606060606060606,0.11290322580645161,0.2747524752475248,0.15286624203821655,0.28773584905660377,0.041666666666666664,0.18548387096774194,0.32019704433497537,0.10714285714285714,0.4405377456049638,0.3903133903133903,0.14457831325301204,0.18,0.25,0.2013888888888889,0.07725321888412018,0.25380710659898476,0.16042780748663102,0.112,0.4928131416837782,,
go_emotions,12,0.29485363550519356,0.21534571471421873,0.25947500945668134,0.8516378721836366,0.20134228187919462,0.0,,0.2918918918918919,0.3254901960784314,0.3609467455621302,0.09195402298850575,0.020279472386845212,0.002314546786947872,0.257757053429562,0.25069637883008355,0.23178807947019867,0.17886178861788618,0.128,0.28078817733990147,0.1375,0.29545454545454547,0.078125,0.288135593220339,0.3310344827586207,0.1,0.4481675392670157,0.4373259052924791,0.16216216216216217,0.13725490196078433,0.0,0.13768115942028986,0.0967741935483871,0.2701298701298701,0.14130434782608695,0.11666666666666667,0.5102040816326531,,
go_emotions,13,0.3031161473087819,0.21892576518089274,0.26743888781322755,0.8516378721836366,0.1925925925925926,0.0,,0.2803234501347709,0.36608863198458574,0.37920489296636084,0.06521739130434782,0.018146154716177924,-0.0013390232487531606,0.2684184924601813,0.23497267759562843,0.21568627450980393,0.12598425196850394,0.13389121338912133,0.2962056303549572,0.15555555555555556,0.2824601366742597,0.05925925925925926,0.270042194092827,0.3961352657004831,0.125,0.46311475409836067,0.42075736325385693,0.14084507042253522,0.18095238095238095,0.0,0.11604095563139932,0.104,0.2736842105263158,0.16393442622950818,0.1414141414141414,0.5465587044534413,,
go_emotions,14,0.31940509915014165,0.23494894858844487,0.2834607393402421,0.8516378721836366,0.2,0.0,,0.30563002680965146,0.3602251407129456,0.3742690058479532,0.10810810810810811,0.02466369853989228,0.004567032859086657,0.2801732669977719,0.2774869109947644,0.2781456953642384,0.11475409836065574,0.17040358744394618,0.30133657351154314,0.14201183431952663,0.2645739910313901,0.06956521739130435,0.2723404255319149,0.35764705882352943,0.0963855421686747,0.4760935910478128,0.4444444444444444,0.24615384615384617,0.1306532663316583,0.0,0.22435897435897437,0.13953488372093023,0.32020997375328086,0.20481927710843373,0.16,0.5394190871369294,,
go_emotions,15,0.31916902738432484,0.23917429624989,0.28322661711820035,0.8516378721836366,0.2302158273381295,0.0,,0.3133159268929504,0.39194139194139194,0.37960339943342775,0.0963855421686747,0.01926015738299936,-0.0015284574244677032,0.28432050275929727,0.2594594594594595,0.2732919254658385,0.08333333333333333,0.1504424778761062,0.30656934306569344,0.1375,0.2555066079295154,0.061068702290076333,0.24561403508771928,0.38072289156626504,0.09876543209876543,0.4758974358974359,0.46174863387978143,0.15873015873015872,0.14054054054054055,0.2857142857142857,0.1830065359477124,0.15384615384615385,0.30446194225721784,0.16666666666666666,0.16666666666666666,0.5358649789029536,,
go_emotions,16,0.333805476864967,0.24672909388573674,0.2983988162545131,0.8516378721836366,0.22727272727272727,0.0,,0.29,0.38979963570127507,0.3905325443786982,0.10126582278481013,0.021168946860486624,3.9206250882155874e-05,0.29837130802398937,0.31088082901554404,0.28846153846153844,0.1694915254237288,0.16,0.34393404004711425,0.17391304347826086,0.27522935779816515,0.06060606060606061,0.24896265560165975,0.39603960396039606,0.1282051282051282,0.4911550468262227,0.46364883401920437,0.2153846153846154,0.14736842105263157,0.0,0.22082018927444794,0.12903225806451613,0.27638190954773867,0.2543352601156069,0.19047619047619047,0.5652173913043478,,
